REMOTE_PORT,LATENCY,THROUGHPUT,ANOMALY
20,10.53992581,17.73390977,0
20,14.12997466,14.17289274,0
443,17.82090458,15.14855819,0
67,14.87107167,15.28207023,0
20,10.49716877,16.06575759,0
20,12.65169156,18.35253989,0
68,18.01476533,10.05583484,0
23,15.23762629,10.88875378,0
80,19.52833174,14.43001257,0
22,11.25373433,11.5154804,0
67,17.99247436,13.74953797,0
67,12.35651186,14.32838272,0
67,18.45727181,10.70770651,0
53,12.16552129,12.48947594,0
20,17.89864345,17.40854014,0
80,13.47256064,12.22760217,0
68,19.29791638,14.25988941,0
67,10.82418713,17.85161919,0
68,18.96912595,17.43815961,0
80,11.28304679,18.29637964,0
53,16.3811842,19.48213313,0
80,18.93742264,18.09318998,0
21,11.90719654,12.42040831,0
67,13.67783648,10.39046173,0
20,13.34994519,19.58980719,0
68,19.95442181,11.38634951,0
20,15.11003114,19.74512091,0
80,17.58140673,16.4846179,0
21,16.50517687,11.27982297,0
23,10.34004092,17.44560332,0
22,17.46378557,16.71501419,0
53,18.90241295,11.25296937,0
21,12.9472101,18.34840307,0
68,14.75265258,12.0922403,0
21,15.65439066,18.78281759,0
443,18.78836638,18.32768286,0
53,13.8658567,13.73632265,0
68,12.33939296,13.08718196,0
20,12.91295965,15.49074804,0
23,17.32691697,13.15610591,0
67,18.0404063,18.48016918,0
67,19.52121381,16.16237521,0
21,16.74316205,10.37834329,0
443,17.59574792,18.39549235,0
20,14.79347513,12.29183267,0
20,17.08851286,19.6975631,0
53,12.18701885,19.7915951,0
68,10.83424946,18.3660288,0
23,12.06422959,19.39175783,1
53,16.51407231,12.58528573,0
22,12.00976688,14.31530187,0
53,16.70564872,18.99804239,0
20,19.24831722,15.99255075,0
53,19.16371142,12.65334243,0
21,17.82319177,19.2929368,0
21,11.02379569,14.56777843,0
443,16.27595465,10.53588257,0
53,12.8916526,16.15143486,0
67,13.95481238,14.21393656,0
20,19.25496049,14.89872253,0
68,13.76128532,10.86094072,0
53,14.95165715,19.26832003,0
80,12.13919101,13.10880985,0
68,12.02364777,18.22443692,0
22,11.80054389,10.47141948,0
443,14.15765829,12.24814799,0
68,11.75211393,12.3414359,0
80,18.09851502,14.15350459,0
80,10.29564991,14.55883735,0
67,16.66967745,11.49131656,0
20,13.56394027,16.17777542,0
68,19.10720171,19.26300634,0
21,10.55638724,17.69565903,0
20,11.71000789,19.07761604,0
21,13.48289767,16.49526539,0
20,19.96958151,19.68646493,0
22,18.61865733,15.79469551,0
23,19.48162222,13.54302199,0
68,17.84282928,17.60372534,0
23,17.23639227,18.72199465,0
20,12.55557783,19.3341002,1
67,19.59325489,13.00685073,0
443,18.08525675,18.67915404,0
23,10.25611953,19.21131018,0
80,15.06447869,13.71534458,0
22,16.52471228,13.70760783,0
20,14.68545593,18.37245353,0
21,16.10797973,17.85758907,0
22,10.63316862,18.45797782,0
23,15.75783442,11.18926781,0
22,15.87267358,15.79111828,0
67,15.7988322,16.08929619,0
21,12.71350275,14.83169025,1
53,12.6358987,16.73193057,0
23,12.63147122,13.59218706,0
23,18.4448262,17.56608278,0
68,10.11895215,19.81746369,0
23,17.14795309,11.3249578,0
53,13.84410741,14.77795694,0
443,14.90420494,17.45302451,0
443,18.70042503,15.31419727,0
53,10.88175425,17.1784527,0
23,10.92907329,12.56590886,0
20,18.3945643,15.75001452,0
68,14.81186195,13.83957002,0
21,12.0275849,17.96858887,0
21,15.39920708,11.55429684,0
22,15.61455294,12.00121338,0
67,12.80861471,16.32664726,0
23,10.45811226,11.40041311,0
22,12.20196039,19.54668006,0
21,15.19586189,17.20974964,0
20,11.34148247,15.59146766,0
443,10.93337799,18.93739506,0
21,13.18665796,13.08287201,0
68,10.41305994,17.19843061,0
20,17.62062975,18.51579958,0
443,16.77898699,13.68049447,0
80,11.32370506,17.55404038,0
67,12.71807256,14.82127872,0
67,10.18909336,15.36067534,0
80,13.19599695,11.75824722,0
80,12.40426993,16.1671453,0
23,17.51353433,19.97579842,0
443,13.49599869,15.56656146,0
443,19.64350559,17.99601308,0
68,17.0908153,13.15124511,0
53,14.36168408,12.63262876,0
23,19.09099242,16.20067275,0
80,18.10671504,16.71835844,0
21,19.34004134,14.7823899,0
443,17.82941305,17.95416612,0
20,16.98715501,11.92588589,0
67,14.75058167,15.50795285,0
80,13.07279194,11.10488413,0
22,11.36198425,13.13102755,0
80,16.80321769,13.51508455,0
20,14.27028811,15.92575728,0
20,15.34517488,16.68819724,0
67,12.79651916,12.3006421,0
80,11.83125409,19.19476047,0
443,13.45783384,10.49351705,0
20,10.10812979,10.20888419,0
443,16.37609573,15.63661335,0
68,18.85282488,10.74359309,0
80,13.73233053,16.90135146,0
443,19.65445214,11.72450473,0
22,11.63870738,16.88462745,0
80,17.96487951,13.92227243,0
67,12.67585842,16.48433578,0
67,18.29560649,12.63940921,0
53,13.47778944,19.4266786,0
22,13.55756361,11.02002436,0
20,18.86592631,19.7230144,0
53,15.3225654,19.27556342,0
53,11.69782429,15.31756357,0
80,15.16440395,11.5900687,0
68,11.70865671,13.98266214,0
20,11.05591197,18.43338915,0
443,11.22368207,18.80782152,0
68,13.91659253,19.41971224,0
22,17.82815694,18.74799827,0
22,12.20106185,15.01727932,0
68,19.07926722,19.13638052,0
20,18.03081024,16.60944804,0
21,11.83362464,10.59219557,0
53,19.52982751,15.96157882,0
23,10.72961699,12.40165473,0
80,18.34540521,19.12808896,0
23,16.81442406,15.80386579,0
80,11.16346258,13.94717759,0
23,18.13662363,17.77620681,0
23,13.19534239,18.57104507,0
53,17.32808113,11.10744694,0
67,11.30756127,19.80946918,0
53,18.47498219,19.83924478,0
22,12.38762468,11.29200626,0
443,15.57199551,15.83652272,0
21,14.33812124,10.96096157,0
80,19.47129132,19.6863517,0
23,19.40141152,16.87580902,0
443,16.27178269,19.1908784,0
21,10.05449622,14.62216625,0
80,17.30521752,16.77434793,0
22,11.44680776,17.60926515,0
53,18.17860421,11.51725988,0
53,12.11374959,15.85498297,0
67,13.50458449,14.79623317,0
20,10.06257915,11.41991423,0
20,11.53027886,15.81741531,0
22,15.87206584,17.05166898,0
443,17.41998814,17.61794863,0
53,19.47712322,18.89408085,0
53,15.7542281,17.88163379,0
23,11.20294128,16.37586158,0
53,17.66767551,15.35182067,0
67,13.27966137,17.89837086,0
443,17.83154088,15.27152432,0
22,18.31482782,10.72743664,0
21,15.94469907,15.02382285,0
23,16.46116486,13.25704269,0
67,13.84610762,12.77666785,0
68,16.12101006,11.53733083,0
443,10.24700609,10.47753604,0
22,17.06369504,10.95002397,0
443,12.70275479,15.29110312,0
80,12.99826052,16.58458171,0
23,15.11845834,18.89912669,0
68,10.45374072,14.12369522,0
68,16.94777654,15.3952631,0
20,10.2890139,11.02446828,0
68,15.95720075,12.58672455,0
53,13.96777024,17.67540758,0
80,13.39423288,15.46562296,0
80,19.53432027,19.80212091,0
68,10.85787749,10.31436405,0
80,13.51987978,14.43274327,0
68,17.61308722,11.0094417,0
21,19.39624338,18.44490165,0
22,11.97838916,10.60984821,0
68,15.36782743,18.60553376,0
20,13.58927322,15.52155062,0
20,17.28595346,11.67402011,0
53,15.32662129,14.27324436,0
53,12.14178545,16.44335826,0
80,16.93775004,18.16536853,0
20,18.14421471,14.28947444,0
20,10.19594812,16.05492696,0
67,15.96687929,15.4117187,0
68,18.5454412,16.31881789,0
68,16.28436601,12.33867016,0
68,14.10165599,14.6025756,0
68,12.58702194,18.04882686,0
23,18.9488641,12.01448868,0
20,10.08911788,14.31025237,0
80,11.87898429,13.63694184,0
68,12.71159641,14.61405589,0
20,15.3827926,11.18142496,0
443,17.03678473,15.01788574,0
20,13.50207791,13.52224215,0
23,18.92200028,18.73838156,0
22,10.92866887,10.84182427,0
23,13.90860179,15.82799743,0
443,13.90616989,14.06702192,0
21,14.99719196,10.97594443,0
20,19.6127473,16.88526327,0
67,18.18974667,19.49007427,0
21,13.59753377,15.5820721,0
68,18.40323183,19.5767364,0
21,13.20068315,14.72377379,0
23,12.99479413,13.10480836,0
21,12.82051481,17.93132942,0
23,18.36553455,17.7939726,0
68,14.17669628,13.03151382,0
21,14.47687145,17.76183316,0
67,14.74043781,16.03720581,0
21,12.81164042,19.17860591,0
80,19.13114127,17.70989865,0
23,18.56995765,14.42417217,0
443,10.96310588,11.74142327,0
20,16.72232102,18.77855527,0
80,14.69521486,17.54558489,0
53,17.66792175,13.69663923,0
80,18.87969145,15.13664718,0
68,17.10378209,19.19515321,0
67,13.00139506,18.62041959,0
21,11.35613022,13.0792814,0
67,15.81200782,13.71372959,0
20,16.28327629,15.27130346,0
68,19.57243926,12.39737191,0
67,11.50482635,11.99570639,0
443,17.07096312,19.22645692,0
22,19.05718797,14.72201464,0
68,17.39157125,13.24311243,0
80,18.25274703,17.97670711,0
22,11.40265345,11.20723339,0
68,15.12465044,19.28480806,0
20,14.65378859,16.05090278,0
68,19.20465332,14.2008368,0
23,17.31651355,10.93573583,0
80,12.65456274,10.23617054,0
67,18.19106334,15.33140149,0
23,18.78625182,17.70344012,0
23,10.11201759,11.500146,0
68,12.77664898,18.02901498,0
443,16.36979576,10.97539562,0
22,11.68182674,19.06943945,0
22,19.42743222,12.76742868,0
22,12.37332642,13.88131411,0
53,14.89736332,11.42522491,0
68,19.22735683,16.42243134,0
22,10.58236245,15.40545037,0
23,13.17882864,19.12231996,0
80,11.7925802,19.22793907,0
20,18.98584393,15.08197488,0
68,19.86492729,13.52032033,0
21,16.50054522,11.74343343,0
443,18.80423319,12.25163163,0
53,16.31667804,14.20305739,0
22,12.67081598,17.59611631,0
68,12.27398263,15.50603347,0
68,13.1737003,15.70331089,0
23,11.06576687,19.41383742,0
21,19.72819878,19.76116513,0
80,11.4761552,19.51859437,0
80,19.40565078,12.82792589,0
22,11.79321894,15.29701323,0
53,18.92127166,13.038283,0
443,16.03221115,17.68787064,0
67,12.75308785,11.65685844,0
22,14.1728762,13.55964282,0
22,17.23918133,16.25773934,0
68,16.72278179,12.15748316,0
67,12.92430099,11.84454123,0
21,19.72071692,12.07953848,0
20,11.73272721,18.35100695,0
67,11.99821599,12.9666816,0
20,16.82326393,15.22519148,0
20,16.81236802,17.46902606,0
20,12.03690765,15.45102041,0
20,16.68781972,13.40647523,0
21,15.16940672,14.84727923,0
21,15.71744955,11.15837412,0
20,10.50990054,17.44293987,0
22,15.20784289,14.13084191,0
22,18.42917835,12.905855,0
68,11.35789452,11.22119095,0
21,12.56406527,13.83249922,0
22,17.43626091,17.57070248,0
53,14.68375897,13.4760264,0
67,14.67671649,13.45317729,0
67,18.29068903,17.83783429,0
21,17.36394711,12.89139652,0
80,13.96910792,12.50178846,0
67,16.68577274,16.10483113,0
68,12.23969008,14.07132223,0
53,18.01460106,11.06474023,0
80,17.70954876,19.02387369,0
23,19.25565828,17.93444891,0
80,15.97450685,19.25678191,0
80,13.84779058,15.86544916,0
443,19.20678748,13.06522787,0
68,13.81865719,18.7540345,0
443,17.37393028,11.29457143,0
21,18.12483455,14.7240419,0
80,12.64541018,10.1188412,0
443,10.7976798,14.50724322,0
22,13.7469022,18.74868966,0
80,11.09969337,11.27380088,0
443,18.94909556,14.31436526,0
53,19.6335977,14.58855289,0
67,16.8431091,19.47349015,0
80,10.94040084,19.02509554,0
443,13.26931217,19.81222022,0
23,10.58594782,13.02744689,0
21,11.14223837,13.26542732,0
20,17.98120586,19.42316433,0
443,16.82078608,10.30619666,0
53,14.39159444,11.11181663,0
22,19.87019526,10.9070169,0
443,18.06290481,18.48933229,0
20,16.19505778,10.53010537,0
68,19.30313645,12.21059642,0
443,15.54859986,17.94863217,0
22,18.33388849,10.48823436,0
23,16.79131215,17.79689343,0
67,15.09950851,11.65744897,0
21,11.38452132,11.8542401,0
23,19.88374539,11.16810786,0
22,11.78072319,17.86710909,0
22,15.19483495,16.12674859,0
21,11.97139338,19.10592213,0
20,13.10388497,17.65822193,0
443,14.74585402,11.74523211,0
23,17.74046066,15.34147704,0
53,15.66329507,14.0214202,0
443,17.91072604,15.76355031,0
20,12.41399079,13.91304019,0
80,14.9623339,17.03403036,0
22,10.13012233,14.40535634,0
20,15.33560054,17.54147122,0
67,16.35056567,16.97484771,0
20,17.85188963,19.93884417,0
23,14.15704612,16.09388306,0
443,19.76382292,13.79291144,0
443,13.83492333,12.4679212,0
80,10.17659264,15.79836577,0
68,12.080333,18.3225403,0
80,14.70134233,15.08700181,0
21,16.86590999,19.01455737,0
23,14.31621252,16.13720228,0
67,18.87406088,10.43225719,1
80,10.49847296,11.40118764,0
67,12.50786732,17.04809707,0
22,19.30919528,11.66941284,0
67,12.1372311,11.44267727,0
23,16.22873927,12.67349186,0
53,14.12134221,16.74785863,0
80,18.13098796,10.53327818,0
21,17.48621714,12.87389174,0
80,10.14081045,17.38402273,0
22,13.95668239,18.40295307,0
53,19.35284536,15.17595917,0
443,16.62766782,13.3825234,0
20,12.69386834,17.86339005,0
22,12.00757829,12.78149919,0
443,15.25682394,16.45471123,0
23,10.50333449,10.54659461,0
53,19.57061243,17.77970309,0
443,14.19260325,10.21706932,0
80,13.50360854,14.64670814,0
22,17.46277746,12.82473345,0
68,14.48803078,12.19829023,0
68,19.23218529,11.45200907,0
21,19.79294592,16.17098793,0
23,16.4177238,12.20485727,0
443,17.17546624,15.85853572,0
20,17.46102056,15.26319689,0
20,14.39471236,10.80538024,0
20,10.58977196,15.22416501,0
22,11.56359866,17.55331373,0
53,11.48980712,11.84965724,0
67,17.25979954,16.26171625,0
20,10.73158573,18.05774282,0
23,10.84975692,19.80539071,0
53,15.59111452,19.69974641,0
80,19.29108406,11.0524982,0
22,10.04265054,18.99585869,0
21,12.87135006,15.34742337,0
68,16.21913205,16.723224,0
21,18.31744946,19.91712923,0
22,16.27330982,12.07052288,0
23,19.43763943,18.28409347,0
67,19.26338241,12.72396739,0
20,15.33063389,15.70864595,0
67,19.60276376,10.49453945,0
80,14.2203045,17.27432247,0
53,14.69444454,19.42777903,0
67,16.83736679,16.13044865,0
80,13.31982407,17.49768579,0
80,13.71661331,16.11476459,0
21,12.37297618,16.19972728,0
20,18.86868691,18.16366725,0
443,12.77363823,14.6498455,0
53,12.60208002,15.68532134,0
67,12.24666049,13.84693721,0
21,19.6054009,15.12017439,0
20,18.85255762,12.37260081,0
21,19.50998695,13.61277415,0
20,10.41822955,17.06218447,0
23,15.0336288,15.87885803,0
20,18.19317689,15.09310878,0
443,14.76197547,16.874382,0
53,12.82781474,18.22871226,0
20,13.62066207,18.70966217,0
53,15.60638869,19.50413725,0
443,11.01166398,10.36167679,0
80,12.6726943,10.01855764,0
80,15.88410065,12.77147606,0
68,19.42311684,10.79393486,0
53,13.92997662,19.14356718,0
443,16.053,11.9789637,0
53,18.57614731,15.06238002,0
80,17.41892766,11.99604611,0
68,15.79071626,13.38536045,0
21,15.86697531,12.75483913,0
20,18.8321399,17.39126666,0
80,13.44100075,12.58119446,0
22,17.01640487,15.6407501,0
21,11.28195312,10.18961997,0
20,11.43921371,19.13042129,0
80,12.97400217,14.41731782,0
23,11.50130134,14.53795609,0
67,17.55733675,15.23016442,0
21,15.89216466,15.82236634,0
67,13.918127,17.31544998,0
23,15.09373508,19.14924457,0
53,15.07212959,16.84549351,0
22,19.09603491,19.32858972,0
67,16.04010713,15.44192739,0
53,19.83610745,19.17183342,0
20,11.10953697,13.39434279,0
23,12.14429549,19.10592585,0
22,13.73323507,13.45574044,0
53,15.74915105,14.73447776,0
23,13.03031708,13.24949745,1
80,10.05844083,10.80895578,0
23,14.99183025,11.99422726,0
21,13.35070925,18.37932631,0
443,12.66459054,19.84369742,0
67,12.89540273,19.01198043,0
80,15.23391825,19.18582829,0
68,16.65777972,10.22219836,0
20,14.65484039,14.92419783,0
21,13.80687422,12.73808964,0
22,19.20214148,12.93985361,0
53,18.28001209,17.63920223,0
23,14.36786345,12.43602228,0
22,17.91297831,13.00121602,0
20,19.36812502,19.98758613,0
53,16.482474,12.37349673,0
21,16.43677938,19.66747289,0
67,17.16991739,14.46309561,0
80,13.87237069,15.08307362,0
23,17.70518311,12.79517576,1
443,12.06339569,15.28758056,0
68,16.79534073,13.85593776,0
23,14.63342912,10.87713916,0
20,14.1538227,18.07406165,0
20,13.9106585,12.74499525,0
443,10.57839753,14.32315393,0
443,11.39635927,15.04243376,0
80,11.32874577,10.35379108,0
80,19.49185671,14.4512754,0
22,18.29317879,10.52410172,0
53,16.73230771,12.43425918,0
53,12.19201486,16.97209828,0
53,19.99924967,15.17949304,0
22,10.82883596,18.11341447,0
20,10.70213307,16.63090513,0
68,11.94060015,10.33380185,0
443,14.71594643,19.29886317,0
21,16.82014792,18.67477878,0
21,15.15181932,17.85424289,0
22,10.35135357,18.44222348,0
80,13.44022379,13.36054232,0
68,19.31019793,10.74644433,0
53,14.72540365,15.89432781,0
443,14.78411607,15.71946836,0
22,18.17606171,11.8799055,0
23,13.82278276,18.99078156,0
67,19.29426278,15.91706124,0
53,16.34768637,15.24395968,0
53,15.96950039,14.2072756,0
68,11.16092308,18.66345739,0
53,14.94778961,11.9333083,0
67,17.08054529,16.66372002,0
20,14.09362321,13.35292493,0
443,14.03481149,18.28897955,0
80,19.87607198,10.35957755,0
53,13.23346605,13.60650877,0
53,17.16543959,11.47461686,0
53,16.17646423,10.16872429,0
23,14.36646591,11.33670393,0
53,17.73412684,15.13410095,0
80,14.63675241,18.6703343,0
23,19.98162107,14.55390002,0
67,10.71040337,19.00278817,0
22,17.60188165,16.16831242,0
21,18.93590094,10.60587478,0
443,13.03354918,16.59787344,0
68,18.34249705,15.8383213,0
23,17.22483709,16.98650063,0
67,19.09484482,15.12942515,0
68,18.5840111,15.07165065,0
443,13.36230346,15.78925363,0
67,13.38121223,15.05269897,0
53,17.04854096,14.52972815,0
53,12.33601785,19.3492722,0
53,12.72935099,17.44557294,0
443,14.68808949,19.56168351,0
53,16.56842519,19.68788577,0
22,19.95066295,16.99603796,0
23,12.18465295,19.57682075,0
22,18.21477863,11.51408518,0
22,17.54232894,10.20124008,0
67,14.52663713,16.11257027,0
22,12.52315989,11.19618759,0
21,18.43430236,12.77376037,0
67,15.40599467,18.08338434,0
80,15.10903456,14.98037817,0
21,18.78316927,10.93974632,0
22,16.78977011,13.16227924,0
80,16.9758787,16.34496331,0
22,10.31761309,18.09236867,0
22,13.82779895,15.72836961,0
20,17.1990957,15.66896808,0
53,11.40073769,10.33526365,0
68,12.77812648,13.49266069,0
22,15.18005793,10.24248196,0
67,12.81181527,12.87753169,0
67,11.07209823,13.59775921,0
20,17.37177089,16.91659976,0
20,18.50489193,16.17520158,0
68,19.6345911,17.77963758,0
21,17.44167102,17.17671827,0
21,14.8715839,13.86723891,0
20,16.80913106,18.45236838,0
23,10.9091382,13.9697733,0
22,12.72137157,11.6412329,0
53,18.58157609,19.06469905,0
21,11.02182785,11.41928172,0
68,10.36220997,12.68870521,0
53,16.28416239,16.74914871,0
23,15.72397766,18.29561359,0
21,10.79625292,17.39906452,0
53,18.22318335,19.62815195,0
80,19.40293503,15.80784551,0
23,12.34120868,12.66580687,0
22,19.91385678,16.02724639,0
21,14.64406395,19.66785718,0
67,19.89505336,15.36206935,0
21,15.24370135,10.22595902,0
22,13.76779092,15.45494335,0
80,13.86282995,19.21598404,0
67,17.54339191,13.52701291,0
23,17.24068806,15.36240494,0
443,11.62094874,14.13441836,0
67,13.62458904,13.41781659,0
22,12.83919536,10.58740224,0
22,13.26489993,14.29763982,0
68,16.36955537,19.72787545,0
21,14.89898036,13.62906519,0
22,14.98073623,19.22036301,0
443,15.25211677,11.70558012,0
443,16.07367359,11.3032758,0
80,15.74102389,14.40897212,0
80,16.51026989,16.06829187,0
443,10.78618204,11.21544809,0
443,16.6398152,10.23840276,0
67,14.43310011,15.38565472,0
20,14.86779575,16.68580179,0
68,15.60166581,15.52803151,0
80,12.26816878,11.28085949,0
68,13.3193328,17.66913192,0
68,11.50891403,12.9026824,0
67,15.16293525,10.72894074,0
22,19.44606222,13.38389385,0
80,10.41155473,10.14505705,0
67,11.05113215,13.14025469,0
53,11.9780475,17.09972618,0
23,18.80606778,16.59052074,0
22,17.01446814,17.51447192,0
22,16.2895387,14.50829227,0
53,12.85819066,14.62049447,0
68,12.12513639,18.22798396,0
68,12.61693996,13.19271882,0
80,15.65385415,14.24501393,0
53,10.61160134,10.95320362,0
21,16.84275514,19.6521436,0
443,19.32703008,18.45538744,0
67,14.48823084,17.6417205,0
21,12.56941498,19.89768135,0
23,10.05030814,14.60297825,0
23,15.52375096,16.71829434,0
22,11.74973733,12.77349944,0
22,19.14281267,11.10350322,0
20,13.95392444,16.48083632,0
443,13.11360501,14.2410274,0
80,10.89569593,16.53614091,0
20,10.37895038,14.82735355,0
22,11.03474247,19.52818154,0
67,13.26524401,16.53118785,0
67,12.00687112,14.12251037,0
67,14.85198515,12.09222951,0
21,18.72983761,10.71655988,0
67,18.17818224,12.16765544,0
23,14.42226072,15.49176112,0
67,11.14300892,18.50201269,0
20,13.98826214,16.9710922,0
443,11.72157312,19.70522189,0
21,12.82032732,11.83671222,0
22,18.17557684,11.17084784,0
22,11.50040754,18.95763668,0
21,16.55570644,18.75889016,0
53,15.94298196,17.78648097,0
67,15.8011086,17.05048778,0
21,13.63886823,12.68287383,0
20,10.6465511,13.93273206,0
80,13.73961852,11.94792443,0
53,13.30786476,14.67456693,0
68,14.22164171,19.72383072,0
20,11.294742,15.44870907,0
80,19.81990934,17.38802588,0
20,15.93814806,12.88899759,0
443,17.65567867,17.69347307,0
22,14.53205504,17.08175001,0
67,17.71332902,11.9327771,0
443,10.62043793,16.84310073,0
23,13.2652766,16.23527994,0
67,15.9542844,12.04705298,0
23,14.51733556,18.66307029,0
22,13.08858797,19.99383474,0
80,19.29670588,19.89805169,0
68,10.98319331,13.46684507,0
22,11.26551306,18.00462742,0
21,12.6076697,12.39801006,0
68,17.90900956,14.45465425,0
80,10.88918082,11.92972123,0
443,18.56606136,19.04524565,0
22,15.72351537,10.09590427,0
67,14.64846048,19.61280633,0
68,10.09242803,15.59774474,0
21,12.08454135,16.33759777,0
53,18.54963146,13.26566941,0
21,16.9277528,16.74089653,0
80,11.68377704,10.32524488,0
443,15.96371128,12.1008041,0
23,17.80873167,19.66181237,0
21,10.75174384,17.9457391,0
68,14.85938503,13.98053449,0
443,14.21081968,18.62109549,0
80,18.18011904,11.50541441,0
23,10.45633327,10.24352233,0
68,15.66614531,19.00199898,0
20,13.72594733,12.61792598,0
67,17.33775262,10.06935077,0
80,16.82368181,13.59908428,0
21,19.71442548,13.16092017,0
22,16.18398178,19.7893625,0
23,12.46130375,18.80142769,0
53,13.47557102,14.75209412,0
80,14.29867988,17.66240494,0
21,13.29631622,15.49442726,0
20,16.5762473,17.38827284,0
21,10.31156654,18.3623148,0
21,14.45109315,16.14003794,0
21,10.48060331,10.35063267,0
80,11.41835134,15.03903274,0
21,12.280831,16.78868114,0
21,18.82789446,16.94562017,0
22,18.5269975,16.43565104,0
67,14.47748892,18.55201444,0
20,16.20327748,18.411083,0
53,15.10054716,13.67722684,0
80,14.08808929,15.407354,0
21,19.71818966,17.92659011,0
80,13.82956885,19.07052112,0
21,10.09035844,19.33892892,0
22,16.97604008,17.99133215,0
22,18.90541136,15.56237247,0
67,18.21108022,18.94028958,0
23,13.67550702,14.64498273,0
67,10.73163355,17.93254044,1
23,11.9991591,11.98573294,0
22,19.01829581,10.69300106,0
53,16.92362325,15.36612052,0
80,17.19712137,15.58646878,0
53,18.25498213,10.67702933,0
443,17.34011739,10.17054158,0
22,18.86211781,18.5105546,0
23,14.95744619,10.24858958,0
23,19.51718054,16.92870185,0
22,18.56622914,12.48519998,0
20,15.89183144,17.70146435,0
68,12.92812017,10.25460227,0
80,15.57622235,12.4224812,0
53,10.56800399,16.37498908,0
68,14.67786442,15.92885327,0
80,11.05431,12.77767376,0
23,17.95437257,17.15029922,0
68,14.12087514,14.21610569,0
80,19.42242515,10.47625058,0
20,10.37848364,10.94846899,0
22,17.29944333,10.44037828,0
20,19.10100113,11.50144873,0
23,10.14994102,18.65255835,0
67,19.56723202,10.90842769,0
53,18.94456932,14.75256914,0
23,10.93991984,14.05684705,0
443,16.6111087,12.35945597,0
21,14.85195019,16.73755867,0
53,18.49402753,10.37456336,0
68,16.14432078,12.15090689,0
443,17.71556452,10.55471107,0
80,13.46842108,15.3669391,0
68,12.71863324,17.29449176,0
20,15.20653799,19.31184428,0
443,10.41399392,13.99181905,0
80,16.1746171,15.76949968,0
21,12.92675852,12.04685013,0
68,16.05373082,14.39878127,0
443,13.51879437,17.69949997,0
53,16.92389464,17.40183047,0
443,15.5598691,14.54450038,0
53,14.77250215,11.36432756,0
67,13.99879948,18.52906794,0
68,14.92644866,18.94139934,0
67,16.02701697,15.51699594,0
23,14.32642304,13.07006427,0
53,10.45318198,15.78885249,0
443,18.47524233,16.90244678,0
80,12.39799926,13.04288837,0
23,19.8585062,14.49332941,0
20,18.79878407,18.97773103,0
68,14.18077995,12.45957485,0
22,14.70940494,15.96062341,0
